,Gene,Top_1_Explained_Variance,Top_1_iModulon,Top_2_Explained_Variance,Top_2_iModulon,Top_3_Explained_Variance,Top_3_iModulon
2244,ypeC,0.6545068223140815,UC-4,0.058182727597889894,Osmoprotectant,0.05563642297182492,minicoli KOs
2245,mntH,0.381295891979033,yjjZ,0.1686392462482591,Suf System,0.1635191024778888,UC-8
2246,nupC,0.10141643938667066,IS5,0.08658876861279874,Crp-2,0.08400012631029452,UC-8
2247,insL3,0.5958027634811852,minicoli KOs,0.09052977353695602,RpoH,0.06618416023074569,Crp-2
2248,pdeA,0.5567463659131937,minicoli KOs,0.04562122951032743,IS Elements-1,0.044853398309544934,Membrane
2249,yfeC,0.3434318194502327,Crp-1,0.10467024416852477,crp KO-1,0.05449450223177599,Cytochrome c
2250,yfeD,0.21629784130389085,Crp-1,0.1122903664268905,Fnr-2,0.09627446533816642,ppGpp
2251,gltX,0.1995597735203688,ppGpp,0.09880672929636791,Fnr-1,0.09498337765251563,Translation
2252,xapR,0.20328623710763438,Cellulose,0.10913576371733424,Leucine,0.09122072401640935,rcsB KO
2253,xapB,0.11698112483660694,LPS,0.07291289868201878,Translation,0.05552713196318848,minicoli KOs
2254,xapA,0.07068965885778267,FlhDC-2,0.056764228967922103,Acetate,0.05007080638361061,ppGpp
2255,yfeN,0.262340202762814,UC-8,0.15893737126109897,Translation,0.14090133814099393,UC-6
2256,yfeR,0.11683128350394123,Maltose,0.08929888499716088,LPS,0.08093027094500516,UC-2
2257,yfeH,0.07836965052573064,nquinone ALE 3,0.06714374517850852,Zinc-1,0.05772061437076115,Histidine
2258,ligA,0.36966056536290826,Nucleotide Stress,0.16042754581413488,SoxS,0.06533108958174993,UC-5
2259,zipA,0.11867673565135617,Nucleotide Stress,0.08090482090264173,ppGpp,0.0613278857604197,GadXW
2260,cysZ,0.10907659683849391,UC-3,0.08217878690396574,NRZ,0.07742958429854818,pts ALE
2261,cysK,0.7196830968667867,Cysteine-1,0.05258683702587974,Glutamine,0.038544948768553966,Cold Shock
2262,ptsH,0.46034880345957985,pts KO,0.14141744308190818,pts ALE,0.08150566249120272,DhaR
2263,ptsI,0.7134875816870029,pts KO,0.18380351620502744,pts ALE,0.061388566403235645,ArcA
2264,crr,0.6846135529609515,pts KO,0.23680268718547792,pts ALE,0.06415166202159783,Galactose
2265,pdxK,0.1306447269809783,UC-8,0.1082825455150449,Cold Shock,0.09670342413614963,UC-3
2266,yfeK,0.3652829886186141,RpoE,0.09782313521651098,Nucleotide Stress,0.08043004544834287,UC-8
2267,yfeS,0.20761657810248568,LPS,0.11913456348491513,Cellulose,0.10785170381068954,SSW SNPs
2268,cysM,0.6978665879730558,Cysteine-1,0.12943522532087748,Lrp,0.09192401489023605,Biotin
2269,cysA,0.8473084484486345,Cysteine-1,0.06962872147188326,Cold Shock,0.05261578419401536,UC-2
2270,cysW,0.9213460763997494,Cysteine-1,0.033496706105964,UC-1,0.0184684081301697,Tryptophan
2271,cysU,0.90947283030897,Cysteine-1,0.05684741000480742,Fnr-1,0.03629029054017219,Methionine
2272,cysP,0.8803242759706561,Cysteine-1,0.0884565373868732,Methionine,0.06364788716810987,Purine
2273,ucpA,0.6022500475021386,Crp-1,0.14318906940043374,crp KO-1,0.13521906952295504,Crp-2
2274,murR,0.14661160918266924,Cold Shock,0.07162789560198413,DNA Damage,0.06925619027797747,Nucleotide Stress
2275,murQ,0.1828940160354955,Crp-1,0.14421852893568854,IS5,0.14231921314375584,ppGpp
2276,murP,0.16330138457908805,IS5,0.10448813066687412,UC-3,0.08221265879836448,Thr/Ser-2
2277,yfeW,0.25254448497377857,UC-3,0.0899899196449816,IS5,0.07805522345724669,Tryptophanase
2278,yfeX,0.2846602794130735,Fnr-2,0.1260389653205909,Fnr-1,0.09560900157202634,ppGpp
2279,yfeY,0.24078619402136625,RpoE,0.05645156576508692,Fnr-2,0.047056297135428804,Cysteine-1
2280,yfeZ,0.14672463554976312,UC-6,0.059130087744024395,Glutarate,0.053558219909786264,Methionine
2281,ypeA,0.05867387318170836,UC-1,0.05325501116499376,NRZ,0.04214030239941058,Oxidoreductase
2282,amiA,0.13403993612983367,UC-8,0.11160733447750382,Crp-1,0.11133423369506601,UC-1
2283,hemF,0.19548526765360308,OxyR,0.18645284640342807,UC-8,0.07047140753706704,Fnr-2
2284,eutR,0.13410519091058037,ppGpp,0.10054286572104532,Cold Shock,0.0769820429735355,NrdR
2285,eutK,0.13671211416492324,Translation,0.11962930080883505,ppGpp,0.062111482302718124,gcvB
2286,eutL,0.10268806292193067,ppGpp,0.08471286434459357,Leucine,0.08012734108865605,Translation
2287,eutC,0.1607270607719684,ppGpp,0.11855779952711021,Leucine,0.08103333844332927,Translation
2288,eutB,0.08790853682256539,Translation,0.08697735554898067,Leucine,0.08136605697366062,ppGpp
2289,intZ,0.5560524916450666,minicoli KOs,0.06773971109602539,ArcA,0.060263241028980064,efeU Activation
2290,yffL,0.26350749251853867,minicoli KOs,0.10050120529168716,ppGpp,0.09279787792912397,PAL 10 Del
2291,yffM,0.09750458285488506,ythA,0.087313889790393,Curli-1,0.05469598350566285,UC-6
2292,yffN,0.11871457391494622,minicoli KOs,0.11855358676808303,Translation,0.10111731021223591,Curli-1
2293,yffO,0.17822184078543402,minicoli KOs,0.17772441051453425,UC-7,0.14065818030408017,Curli-1
2294,yffP,0.22133274684707294,UC-7,0.18463689279951334,minicoli KOs,0.12376146131373467,Efflux Pump
2295,yffQ,0.363860207745065,UC-1,0.15040081658056026,Translation,0.12256951983017128,UC-7
2296,yffR,0.3312554893778531,UC-7,0.24289638278442371,minicoli KOs,0.08234790865520536,Translation
2297,yffS,0.5445723456284935,minicoli KOs,0.18857683647436485,UC-1,0.1160201523270975,Crp-2
2298,eutA,0.1391354147747511,UC-8,0.10820527472011876,Translation,0.08761435215857594,RpoS
2299,eutH,0.1632771533738645,UC-8,0.1373899536626203,ppGpp,0.07011775219835881,IS1
2300,eutG,0.13035584015753177,Cold Shock,0.05758597611701799,Glutarate,0.0526003992801749,ppGpp
2301,eutJ,0.07678002768272829,Glutarate,0.07025701626692815,Curli-2,0.0635137807264794,Phosphate-2
2302,eutE,0.10381061459843688,Rhamnose,0.07457530558058201,Curli-2,0.07340514010268817,LPS
2303,eutN,0.07902519722839607,ythA,0.0787189655303594,FucR/AllR/AraC,0.05019098082915219,yneP
2304,eutM,0.15394391795752338,Efflux Pump,0.0774555532849106,Tryptophanase,0.0749346907321421,Curli-1
2305,eutD,0.13466615610265054,Tryptophanase,0.1317216385225476,NtrC-1,0.11707102769616184,UC-8
2306,eutT,0.12241252510776424,Tryptophanase,0.10954239162272494,Propionate,0.09696071158571362,Nitrogen
2307,eutQ,0.254017716755335,Tryptophanase,0.10252110968880623,NtrC-1,0.07830359007207133,Nitrogen
2308,eutP,0.13901895074189252,Nitrogen,0.13483265215599372,Crp-1,0.11868383903526392,Thiamine-1
2309,eutS,0.1306507109630647,UC-3,0.0956172367425101,Nitrogen,0.0750586676977314,NtrC-1
2310,maeB,0.30772462272912404,UC-2,0.22978097265666397,ArcA,0.14442286262539783,UC-3
2311,talA,0.9260179725528428,RpoS,0.04578213653433949,Suf System,0.03458534458782858,Glyoxylate
2312,tktB,0.8959842263194414,RpoS,0.06505062503259051,Suf System,0.04736184621379247,Glyoxylate
2313,ypfG,0.4837770836770091,UC-4,0.1450879858019678,Cellulose,0.1319305022037185,minicoli KOs
2314,nudK,0.07879886409375192,Cellulose,0.07442149735614956,IS5,0.06711296135907596,ppGpp
2315,aegA,0.4275017883876213,Fnr-2,0.4181189730711439,Fnr-1,0.17151211257966315,Cytochrome c
2316,narQ,0.2099500561681209,Isc System,0.08011942614985523,N Reduction,0.07322962886488615,Fnr-3
2317,acrD,0.0797046091636997,Acetate,0.059595050618162726,Cellulose,0.04664539448100247,Osmoprotectant
2318,yffB,0.34918971198029425,Cellulose,0.0719270025291957,ROS TALE Del-1,0.05204678235191473,Nucleotide Stress
2319,dapE,0.15702043488668793,Cellulose,0.10069450164412641,Leucine,0.08683639582608838,DNA Damage
2320,ypfH,0.14371807323353225,ppGpp,0.13705557589241824,Translation,0.04724261612503444,Maltose
2321,tmcA,0.08285881200683975,Fnr-2,0.06943841660044425,Purine,0.06657777982081692,minicoli KOs
2322,ypfJ,0.12929196367377804,Translation,0.105543375764933,UC-8,0.08844702305374263,Glutarate
2323,purC,0.8263791684042037,Purine,0.06694288668909154,UC-8,0.05325836962962127,Cold Shock
2324,bamC,0.2583674976372905,UC-8,0.10048642626714144,UC-3,0.061649805038237804,Crp-1
2325,dapA,0.21673728596357733,UC-8,0.09621446625796148,Crp-1,0.04901527775400505,thrA KO
2326,gcvR,0.06161705408448015,Thiamine-1,0.049194633324577075,Glutarate,0.048469348105195986,Nucleotide Stress
2327,bcp,0.17648772770075183,UC-8,0.11708866314051913,Cold Shock,0.0959803099927814,Crp-1
2328,hyfA,0.422699065902542,Cold Shock,0.1343097101264702,ROS TALE Amp,0.058742859547192605,GadXW
2329,hyfB,0.09301249445199045,minicoli KOs,0.05209615626769648,Translation,0.05030267845194414,NtrC-3
2330,hyfC,0.09078939864513391,NtrC-3,0.040501555725908966,Phosphate-2,0.030931619427641444,UC-2
2331,hyfD,0.07464876127203113,Phosphate-2,0.06854511902412752,NtrC-3,0.042656288455298785,Glutamine
2332,hyfE,0.08541532487931203,Glutarate,0.06543201518888209,NtrC-3,0.06308616121932309,Efflux Pump
2333,hyfF,0.09995993117085378,ppGpp,0.0601234580597384,nquinone ALE 3,0.056616233329391585,Glutarate
2334,hyfG,0.17651272473031077,UC-7,0.0940772385301143,Glutarate,0.09292895666346535,Efflux Pump
2335,hyfH,0.1437684022781115,UC-7,0.07239436597082094,ppGpp,0.06615335304828507,Efflux Pump
2336,hyfI,0.1500155509571487,Glutarate,0.10034772757590849,Cold Shock,0.08685976451841682,UC-7
2337,hyfJ,0.06339151772386742,UC-7,0.04668941798735993,Glycolate,0.045902216923403905,NrdR
2338,hyfR,0.1297446320023119,Efflux Pump,0.09302435472684134,NrdR,0.08329304693074624,UC-7
2339,focB,0.1074184122229207,Translation,0.0676413476783706,ppGpp,0.05978558945376278,UC-2
2340,yfgO,0.06972023792155924,Lrp,0.05557824377763554,UC-8,0.054141343660925156,Ribose
2341,bepA,0.15597682893094944,RpoE,0.0782629406518166,Nucleotide Stress,0.06266472384923572,IS1
2342,yfgD,0.19698489122119422,Cold Shock,0.10859467345226437,UC-8,0.06359724870804395,ymgI
2343,hda,0.17287975192446514,Thiamine-1,0.12900813186139615,Pyrimidine,0.10832412032736538,UC-8
2344,uraA,0.7843380805425085,Pyrimidine,0.2027887493609576,ppGpp,0.07801301579332098,Lrp
2345,upp,0.6293849020671096,Pyrimidine,0.19901338547662895,ppGpp,0.11145958957322866,Lrp
2346,purM,0.9304240768604393,Purine,0.13517457134345123,ppGpp,0.05385325219124193,Lrp
2347,purN,0.8474055065270101,Purine,0.10361682146704887,Fnr-1,0.09567297716995016,Lrp
2348,ppk,0.11179930066388566,Translation,0.05434369853829779,rcsB KO,0.045358659602438345,Glutarate
2349,ppx,0.1157580084602623,UC-2,0.0582886899530769,Glutarate,0.04556750094183604,gcvB
2350,pdeF,0.3140996166256528,Fnr-2,0.18669646489932135,Fnr-1,0.05838834377478752,efeU Activation
2351,yfgG,0.2096810264428105,Resistance,0.10877689830381132,Nitrogen,0.06065154427985009,Nucleotide Stress
2352,yfgH,0.1963290326587409,Cold Shock,0.06523663587849504,Microaerobic,0.06487558501689095,ROS TALE Amp
2353,yfgI,0.12728153323576774,Translation,0.1046328184153108,UC-8,0.09236224178349939,FlhDC-2
2354,guaA,0.22531076407648376,Pyrimidine,0.21237207370085232,Translation,0.20824093886950557,UC-8
2355,guaB,0.31666911385982344,Purine,0.21410835062694167,ppGpp,0.19739618457160102,crp KO-1
2356,xseA,0.2974495039435018,ppGpp,0.2479931142500872,crp KO-1,0.1674608229684147,Crp-1
2357,yfgJ,0.5056690157220678,Nucleotide Stress,0.07513573460441159,Thiamine-1,0.04430855653630261,Osmoprotectant
2358,der,0.6759346080436494,Nucleotide Stress,0.06039845187664228,Cellulose,0.05345604318118247,UC-5
2359,bamB,0.14001712879343953,Nucleotide Stress,0.125108846337865,Cellulose,0.06533058794419844,YgeV
2360,yfgM,0.11259113524930242,Nucleotide Stress,0.05839343612090431,Thr/Ser-1,0.0487425264599296,Resistance
2361,hisS,0.11676828559349262,Nucleotide Stress,0.11398638002124328,ppGpp,0.06982948498678421,UC-7
2362,ispG,0.09625527269779466,Cellulose,0.09047521645186596,LPS,0.09046572296307354,Crp-2
2363,rodZ,0.12889407124732977,LPS,0.07101471538254,UC-1,0.05706624838719654,Glutarate
2364,rlmN,0.4882536017211734,ppGpp,0.1937404108652524,Nucleotide Stress,0.13822708937203987,UC-5
2365,ndk,0.37039199741339524,ppGpp,0.35114043540841344,ArcA,0.22127241448873225,Fnr-1
2366,pbpC,0.1066242243157377,FlhDC-1,0.08077508029595837,FliA,0.053812215791526175,UC-1
2367,yfhM,0.32397601032015566,FlhDC-1,0.2872919114487855,ppGpp,0.1262064494591968,FliA
2368,sseA,0.20141234224346194,ppGpp,0.1642891371371059,Crp-1,0.14569676179853897,UC-3
2369,sseB,0.4785884444987808,Isc System,0.06608438629312285,Nucleotide Stress,0.05535603190356031,Crp-2
2370,pepB,0.49160056141293673,Isc System,0.06365269151081143,Nucleotide Stress,0.051829354996793975,N Reduction
2371,iscX,0.5834375568868352,Isc System,0.0807687740777544,Nucleotide Stress,0.07044155512032191,GadXW
2372,fdx,0.6132810874260191,Isc System,0.07772251089048154,GadXW,0.07502304679368554,Maltose
2373,hscA,0.6533461029885739,Isc System,0.052647734919156086,Crp-2,0.045614731017529886,Maltose
2374,hscB,0.7237984711094336,Isc System,0.07537888104986923,Fnr-3,0.07241282046600162,Nucleotide Stress
2375,iscA,0.5856306555467553,Isc System,0.08395694657077302,Fnr-3,0.08197366345243151,UC-2
2376,iscU,0.7791987396900842,Isc System,0.13429348652647843,Fnr-3,0.07745120969083386,N Reduction
2377,iscS,0.7916119232801978,Isc System,0.2098460757190307,Fnr-3,0.05267446126767539,N Reduction
2378,iscR,0.6194984705860482,Isc System,0.40545998892116664,Fnr-3,0.07129149511249533,ArcA
2379,trmJ,0.12307290781861624,Glutarate,0.11992236670229028,UC-8,0.11456270211663167,NtrC-1
2380,suhB,0.6895846492707158,ppGpp,0.16504795298595476,Fnr-1,0.07646744809440975,Crp-1
2381,yfhR,0.20772032671355278,ppGpp,0.08730203246705248,Nucleotide Stress,0.07832743606583348,Crp-2
2382,csiE,0.2444203177917792,UC-3,0.24163781396262796,RpoS,0.16907842252312533,Crp-1
2383,hcaT,0.25963187032984725,ppGpp,0.16856511500747073,ArcA,0.1008754211321885,UC-7
2384,hcaR,0.39963055925537183,ArcA,0.36698903873201405,UC-3,0.06275515821849265,Cold Shock
2385,hcaE,0.09677465945893038,Efflux Pump,0.05750775218066495,NtrC-1,0.05661242027820679,GadX
2386,hcaF,0.07370986596136753,Fatty Acid,0.06294508939159094,BW25113,0.05044656833572947,gcvB
2387,hcaC,0.0839528187095302,Biotin,0.07962951384846739,Glutarate,0.0682748671796829,FDH-O
2388,hcaB,0.07495533766843987,FliA,0.062365056929301166,trxC Del,0.05711923913322969,Translation
2389,hcaD,0.07178937994333434,Fatty Acid,0.07081164414184005,FliA,0.06612855017782582,NrdR
2390,yphA,0.5889766727932159,RpoS,0.10752176380445633,Cold Shock,0.07871725716806077,Cellulose
2391,yphB,0.16079521456401058,Translation,0.12237886408038223,Efflux Pump,0.08116264038825749,UC-6
2392,yphC,0.08453678080027749,ppGpp,0.07427096374176756,FlhDC-2,0.05383962523137986,LPS
2393,yphD,0.0990519738570037,Glycolate,0.09365860915853774,Translation,0.06949587043651717,ppGpp
2394,yphE,0.1289204795387684,Cellulose,0.09290113741658212,RpoS,0.08841898730173747,NtrC-1
2395,yphF,0.24793149947885473,Cellulose,0.09333915086651046,Acetate,0.08526824815419354,Fatty Acid
2396,yphG,0.1371396057731017,Translation,0.10359136084444731,Zinc-1,0.1007404559399454,Propionate
2397,yphH,0.18756475861917854,Zinc-1,0.12079392727352034,Acetate,0.06417131610925186,Translation
2398,glyA,0.46750556950357636,Purine,0.18626939868645287,UC-8,0.1166263003241762,ROS TALE Amp
2399,hmp,0.2914497443779961,NO Stress,0.2168260880919064,Cold Shock,0.09068845470699427,UC-5
2400,glnB,0.19127594913184376,nquinone ALE 3,0.143546223887284,UC-8,0.06258163720330523,glrR KO
2401,glrR,0.17087638879595146,glrR KO,0.04848862786334718,UC-3,0.04650680031190646,CpxR
2402,qseG,0.06742790949365118,UC-2,0.06554238658144063,gcvB,0.050126233655827246,UC-1
2403,glrK,0.07172362280902655,Cold Shock,0.06623278848505643,Translation,0.052986420342961416,yjjZ
2404,purL,0.8812697798621019,Purine,0.1029843024318422,Cysteine-1,0.05645135072878393,Translation
2405,mltF,0.417424819133832,ppGpp,0.07681102287444785,Cytochrome c,0.07630659330726575,UC-1
2406,tadA,0.10549592113433981,Crp-1,0.09824168429644653,Crp-2,0.0922869911550197,ppGpp
2407,pgpC,0.211552013498843,ppGpp,0.18595516553541036,UC-8,0.10922240220701518,Translation
2408,yfhH,0.29403585687835343,Cold Shock,0.06462534047336355,DNA Damage,0.061328801802186694,FliA
2409,yfhL,0.11900074554519857,ppGpp,0.09248850377933171,gcvB,0.07584454533940588,NtrC-1
2410,acpS,0.11939227818947973,UC-2,0.11774842152405784,Cold Shock,0.10033615747961722,nquinone ALE 3
2411,pdxJ,0.10478332085737785,Cold Shock,0.10084021830014211,UC-3,0.09533956020012269,ppGpp
2412,recO,0.38960835415104356,ppGpp,0.1201023419823739,Purine,0.08813763878192593,Translation
2413,era,0.4583392126206558,ppGpp,0.11779892401950709,Fnr-2,0.09583352084769703,Fnr-1
2414,rnc,0.350869997852563,ppGpp,0.08226681684353776,Thiamine-1,0.05259568549964422,Crp-2
2415,lepB,0.12833448927928892,ppGpp,0.11308872732371889,Translation,0.09025169840663572,rcsB KO
2416,lepA,0.3281531704108236,ppGpp,0.09932106653213357,UC-1,0.07586632794353787,Nucleotide Stress
2417,rseC,0.25899227963860694,RpoE,0.15145508119410422,minicoli KOs,0.07773593981094062,Cellulose
2418,rseB,0.5590312928905352,RpoE,0.09406475454563534,minicoli KOs,0.08121603391306564,Suf System
2419,rseA,0.5837914950283565,RpoE,0.0926992341178241,Suf System,0.07468028529881199,Nucleotide Stress
2420,rpoE,0.40895878458715607,RpoE,0.10159389352220327,Suf System,0.06365461960409136,Translation
2421,nadB,0.2764695178171477,Leu/Val/Ile,0.2472136769205342,Lrp,0.22800511773260157,Lysine/T2SS
2422,yfiC,0.42768279226896555,ppGpp,0.13851691010555456,Fnr-1,0.09369165589697825,UC-2
2423,srmB,0.07242172295316629,Resistance,0.06611348564324593,Cold Shock,0.06575221470955417,Fnr-2
2424,yfiE,0.12201829290160593,Cold Shock,0.09607997168950966,UC-9,0.06026225341745761,Efflux Pump
2425,eamB,0.09131653889051206,Fnr-3,0.056037429958123997,Glyoxylate,0.053438883175978225,LPS
2426,grcA,0.7734514749586563,Fnr-3,0.10113199812335494,Isc System,0.060234598219175206,Biotin
2427,ung,0.16140653245035563,ppGpp,0.10924457691643175,trxC Del,0.10882542390828454,nquinone ALE 3
2428,yfiF,0.5626968540597983,trxC Del,0.07297993862890806,NtrC-1,0.05764838271509931,OxyR
2429,trxC,0.5362813004823485,OxyR,0.12881921205180968,ArcA,0.07838214126272314,trxC Del
2430,tapT,0.24741310224039847,ppGpp,0.12412053355940822,OxyR,0.09681191879205586,UC-8
2431,patZ,0.38098035553081033,Crp-1,0.21611037656795173,UC-3,0.14593086221589824,Glycolate
2432,pssA,0.07388541212548172,Cold Shock,0.06560511568071781,UC-1,0.06229594300215269,trxC Del
2433,yfiM,0.24208923910237468,SSW SNPs,0.09589989935561716,Glycolate,0.08010699651637632,Salicylic Acid
2434,kgtP,0.6903834635395822,ArcA,0.1040065094005489,Glyoxylate,0.09385772417722138,NtrC-1
2435,clpB,0.6016392547909594,RpoH,0.06002875267337848,Translation,0.044836328588854446,UC-5
2436,yfiH,0.054064307127901334,Crp-1,0.05137660794057386,UC-8,0.04643536219595734,Dipeptide
2437,rluD,0.09498549853178306,UC-8,0.08813932213177789,Suf System,0.060248091330321496,NtrC-1
2438,bamD,0.13117218775994444,UC-8,0.09750706545451948,UC-7,0.09562980097798679,Crp-1
2439,raiA,0.3435819273389795,Crp-1,0.21747180202510796,CpxR,0.20695584401270284,ppGpp
2440,pheA,0.4463718974663651,BW25113,0.12431086973159677,Curli-1,0.08739904205043092,Leucine
2441,tyrA,0.8483203808866644,Tyr/Trp/Phe,0.0950760202851686,Purine,0.04378693659330257,Crp-1
2442,aroF,0.8215882232703089,Tyr/Trp/Phe,0.031127670243666472,Sorbitol,0.023711655661338038,Lrp
2443,yfiL,0.5601251504283272,RpoS,0.3181059828578272,UC-8,0.1450456285643551,Translation
2444,yfiR,0.22133141712178572,Cellulose,0.0644623444968172,Dipeptide,0.057703624193047975,GadXW
2445,dgcN,0.29611146211063033,Cellulose,0.08976661563326038,Dipeptide,0.08187461959100018,GadXW
2446,yfiB,0.2918849733234732,Cellulose,0.08027361436573999,GadXW,0.06701720551449519,ROS TALE Amp
2447,rplS,0.3787945520164834,Translation,0.1653962308543402,UC-8,0.11596170515133464,UC-2
2448,trmD,0.6536138969193017,Translation,0.24074085184568794,ppGpp,0.11155837993108852,UC-8
2449,rimM,0.6411271995808555,Translation,0.4663543995594357,ppGpp,0.06196629021728195,Crp-1
2450,rpsP,0.5553196802862292,Translation,0.3891916073113433,ppGpp,0.07867515780585765,Fnr-1
2451,ffh,0.09617703772122643,Nucleotide Stress,0.07541485217039035,Acetate,0.07203418093607394,Cellulose
2452,ypjD,0.15331958625582243,Crp-1,0.11664963068251144,UC-3,0.08802392989396779,UC-8
2453,grpE,0.6437045425943004,RpoH,0.06150022123768828,Cold Shock,0.0377432323557525,nquinone ALE 3
2454,nadK,0.14019689658883994,ppGpp,0.12963151008128426,Translation,0.06621809178193616,Efflux Pump
2455,recN,0.4321113602289788,DNA Damage,0.05996102337803333,minicoli KOs,0.052623819396615645,UC-1
2456,bamE,0.07608033814859494,nquinone ALE 3,0.06398957954981477,Resistance,0.046682366240118234,RpoH
2457,yfjF,0.11238066793382284,NtrC-1,0.0763315221634896,Propionate,0.07308881868928119,PAL 10 Del
2458,ratA,0.12168888120221444,UC-8,0.07289064122818512,RpoS,0.06518720247031795,Acetate
2459,smpB,0.0845873903518235,Zinc-1,0.08059808015489478,ArcA,0.0682624538072476,Tryptophanase
