# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.0
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-03-2024
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product name of the gene
## (8) Evidence that supports the existence of the gene
## (9) PMIDs list
## (10) Evidence confidence level (Confirmed, Strong, Weak)
## (11) All bnumber related to gene
## (12) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productName	8)geneEvidences	9)genePMIDS	10)confidenceLevel	11)relatedBnumbers	12)otherDbsIds 
RDBECOLIGNC01888	mtlR	b3601	3775572	3776159	forward	transcriptional repressor MtlR			None		[STRING:511145.b3601][ASAP:ABE-0011769][ECHOBASE:EB1908][OU-MICROARRAY:b3601][CGSC:36774][ECOCYC:EG11965][REFSEQ:b3601] 
RDBECOLIGNC01889	adiY	b4116	4337168	4337929	reverse	DNA-binding transcriptional activator AdiY			None		[STRING:511145.b4116][ASAP:ABE-0013479][ECHOBASE:EB1909][OU-MICROARRAY:b4116][CGSC:35597][ECOCYC:EG11966][REFSEQ:b4116] 
RDBECOLIGNC01890	flgK	b1082	1138378	1140021	forward	flagellar hook-filament junction protein 1			None		[STRING:511145.b1082][ASAP:ABE-0003660][ECHOBASE:EB1910][OU-MICROARRAY:b1082][CGSC:758][ECOCYC:EG11967][REFSEQ:b1082] 
RDBECOLIGNC01891	zntR	b3292	3438705	3439130	reverse	DNA-binding transcriptional activator ZntR			None		[STRING:511145.b3292][ASAP:ABE-0010793][ECHOBASE:EB1912][OU-MICROARRAY:b3292][ECOCYC:EG11969][REFSEQ:b3292] 
RDBECOLIGNC01892	yhdN	b3293	3439141	3439509	reverse	DUF1992 domain-containing protein YhdN			None		[STRING:511145.b3293][ASAP:ABE-0010795][ECHOBASE:EB1913][OU-MICROARRAY:b3293][ECOCYC:EG11970][REFSEQ:b3293] 
RDBECOLIGNC01893	nupC	b2393	2513042	2514244	forward	nucleoside:H<sup>+</sup> symporter NupC			None		[STRING:511145.b2393][ASAP:ABE-0007893][ECHOBASE:EB1914][OU-MICROARRAY:b2393][CGSC:443][ECOCYC:EG11971][REFSEQ:b2393] 
RDBECOLIGNC01894	htrE	b0139	152829	155426	reverse	putative fimbrial usher protein HtrE			None		[STRING:511145.b0139][ASAP:ABE-0000479][ECHOBASE:EB1915][OU-MICROARRAY:b0139][CGSC:30510][ECOCYC:EG11972][REFSEQ:b0139] 
RDBECOLIGNC01895	yadV	b0140	155461	156201	reverse	putative fimbrial chaperone YadV			None		[STRING:511145.b0140][ASAP:ABE-0000482][ECHOBASE:EB1916][OU-MICROARRAY:b0140][CGSC:30513][ECOCYC:EG11973][REFSEQ:b0140] 
RDBECOLIGNC01896	fimI	b4315	4543728	4544267	forward	putative fimbrial protein FimI			None		[STRING:511145.b4315][ASAP:ABE-0014147][ECHOBASE:EB1917][OU-MICROARRAY:b4315][ECOCYC:EG11974][REFSEQ:b4315] 
RDBECOLIGNC01897	fliP	b1948	2021869	2022606	forward	flagellar biosynthesis protein FliP			None		[STRING:511145.b1948][ASAP:ABE-0006475][ECHOBASE:EB1918][OU-MICROARRAY:b1948][CGSC:759][ECOCYC:EG11975][REFSEQ:b1948] 
RDBECOLIGNC01898	fliQ	b1949	2022616	2022885	forward	flagellar biosynthesis protein FliQ			None		[STRING:511145.b1949][ASAP:ABE-0006477][ECHOBASE:EB1919][OU-MICROARRAY:b1949][CGSC:760][ECOCYC:EG11976][REFSEQ:b1949] 
RDBECOLIGNC01899	fliR	b1950	2022893	2023678	forward	flagellar biosynthesis protein FliR			None		[STRING:511145.b1950][ASAP:ABE-0006479][ECHOBASE:EB1920][OU-MICROARRAY:b1950][CGSC:761][ECOCYC:EG11977][REFSEQ:b1950] 
RDBECOLIGNC01900	rfbA	b2039	2110138	2111019	reverse	glucose-1-phosphate thymidylyltransferase 1			None		[STRING:511145.b2039][ASAP:ABE-0006762][ECHOBASE:EB1921][OU-MICROARRAY:b2039][CGSC:297][ECOCYC:EG11978][REFSEQ:b2039] 
RDBECOLIGNC01901	rfbC	b2038	2109581	2110138	reverse	dTDP-4-dehydrorhamnose 3,5-epimerase			None		[STRING:511145.b2038][ASAP:ABE-0006759][ECHOBASE:EB1922][OU-MICROARRAY:b2038][CGSC:38129][ECOCYC:EG11979][REFSEQ:b2038] 
RDBECOLIGNC01902	rfbX	b2037	2108337	2109584	reverse	polyisoprenol-linked O16-antigen repeat unit flippase			None		[STRING:511145.b2037][ASAP:ABE-0006757][ECHOBASE:EB1923][OU-MICROARRAY:b2037][CGSC:37353][ECOCYC:EG11980][REFSEQ:b2037] 
RDBECOLIGNC01903	glf	b2036	2107226	2108329	reverse	UDP-galactopyranose mutase			None		[STRING:511145.b2036][ASAP:ABE-0006755][ECHOBASE:EB1924][OU-MICROARRAY:b2036][ECOCYC:EG11981][REFSEQ:b2036] 
RDBECOLIGNC01904	wbbH	b2035	2106060	2107226	reverse	putative O-antigen polymerase			None		[STRING:511145.b2035][ASAP:ABE-0006753][ECHOBASE:EB1925][OU-MICROARRAY:b2035][ECOCYC:EG11982][REFSEQ:b2035] 
RDBECOLIGNC01905	wbbI	b2034	2105065	2106057	reverse	&beta;-1,6-galactofuranosyltransferase WbbI			None		[STRING:511145.b2034][ASAP:ABE-0006751][ECHOBASE:EB1926][OU-MICROARRAY:b2034][ECOCYC:EG11983][REFSEQ:b2034] 
RDBECOLIGNC01906	wbbJ	b2033	2104494	2105084	reverse	putative lipopolysaccharide biosynthesis O-acetyl transferase WbbJ			None		[STRING:511145.b2033][ASAP:ABE-0006749][ECHOBASE:EB1927][OU-MICROARRAY:b2033][ECOCYC:EG11984][REFSEQ:b2033] 
RDBECOLIGNC01907	wbbK	b2032	2103391	2104509	reverse	putative glycosyltransferase WbbK			None		[STRING:511145.b2032][ASAP:ABE-0006747][ECHOBASE:EB1928][OU-MICROARRAY:b2032][ECOCYC:EG11985][REFSEQ:b2032] 
RDBECOLIGNC01908	wbbL	b4571	2101396	2103389	reverse	interrupted rhamnosyltransferase WbbL			None	b2031;b4540	[ASAP:ABE-0285104][OU-MICROARRAY:b2031][ECHOBASE:EB1929][ECOCYC:EG11986][REFSEQ:b4571] 
RDBECOLIGNC01909	yehA	b2108	2187380	2188414	reverse	putative fimbrial adhesin YehA			None		[STRING:511145.b2108][ASAP:ABE-0006972][ECHOBASE:EB1930][OU-MICROARRAY:b2108][ECOCYC:EG11987][REFSEQ:b2108] 
RDBECOLIGNC01910	yehB	b2109	2188430	2190910	reverse	putative fimbrial usher protein YehB			None		[STRING:511145.b2109][ASAP:ABE-0006974][ECHOBASE:EB1931][OU-MICROARRAY:b2109][ECOCYC:EG11988][REFSEQ:b2109] 
RDBECOLIGNC01911	yehC	b2110	2190926	2191645	reverse	putative fimbrial chaperone YehC			None		[STRING:511145.b2110][ASAP:ABE-0006978][ECHOBASE:EB1932][OU-MICROARRAY:b2110][ECOCYC:EG11989][REFSEQ:b2110] 
RDBECOLIGNC01912	yehD	b2111	2191680	2192222	reverse	putative fimbrial protein YehD			None		[STRING:511145.b2111][ASAP:ABE-0006980][ECHOBASE:EB1933][OU-MICROARRAY:b2111][ECOCYC:EG11990][REFSEQ:b2111] 
RDBECOLIGNC01913	yehE	b2112	2192515	2192796	reverse	DUF2574 domain-containing protein YehE			None		[STRING:511145.b2112][ASAP:ABE-0006984][ECHOBASE:EB1934][OU-MICROARRAY:b2112][ECOCYC:EG11991][REFSEQ:b2112] 
RDBECOLIGNC01914	yehF	b2115	2196474	2197298	forward	PF05406 family protein YehF			None		[ASAP:ABE-0006997][OU-MICROARRAY:b2115][CGSC:32567][ECOCYC:EG11992][REFSEQ:b2115] 
RDBECOLIGNC01915	yehI	b2118	2200279	2203911	forward	DUF4132 domain-containing protein YehI			None		[STRING:511145.b2118][ASAP:ABE-0007003][ECHOBASE:EB1936][OU-MICROARRAY:b2118][ECOCYC:EG11995][REFSEQ:b2118] 
RDBECOLIGNC01916	yehL	b2119	2204596	2205684	forward	putative AAA+ MoxR family ATPase YehL			None		[STRING:511145.b2119][ASAP:ABE-0007006][ECHOBASE:EB1938][OU-MICROARRAY:b2119][ECOCYC:EG11998][REFSEQ:b2119] 
RDBECOLIGNC01917	yehM	b2120	2205695	2207974	forward	uncharacterized protein YehM			None		[STRING:511145.b2120][ASAP:ABE-0007008][ECHOBASE:EB1939][OU-MICROARRAY:b2120][ECOCYC:EG11999][REFSEQ:b2120] 
RDBECOLIGNC01918	yehP	b2121	2207967	2209103	forward	VWA domain-containing protein YehP			None		[STRING:511145.b2121][ASAP:ABE-0007013][ECHOBASE:EB1940][OU-MICROARRAY:b2121][ECOCYC:EG12002][REFSEQ:b2121] 
RDBECOLIGNC01919	yehQ	b2122	2209100	2210944	forward	SWIM zinc finger domains-containing protein YehQ			None		[STRING:316407.85675235][ASAP:ABE-0007015][ECHOBASE:EB1941][OU-MICROARRAY:b2122][ECOCYC:EG12003][REFSEQ:b2122] 
RDBECOLIGNC01920	yehR	b2123	2211225	2211686	forward	DUF1307 domain-containing lipoprotein YehR			None		[STRING:511145.b2123][ASAP:ABE-0007018][ECHOBASE:EB1942][OU-MICROARRAY:b2123][ECOCYC:EG12004][REFSEQ:b2123] 
RDBECOLIGNC01921	yehS	b2124	2211726	2212196	reverse	DUF1456 domain-containing protein YehS			None		[STRING:511145.b2124][ASAP:ABE-0007021][ECHOBASE:EB1943][OU-MICROARRAY:b2124][ECOCYC:EG12005][REFSEQ:b2124] 
RDBECOLIGNC01922	btsR	b2125	2212243	2212962	reverse	DNA-binding transcriptional dual regulator BtsR			None		[STRING:511145.b2125][ASAP:ABE-0007023][ECHOBASE:EB1944][OU-MICROARRAY:b2125][ECOCYC:EG12006][REFSEQ:b2125] 
RDBECOLIGNC01923	btsS	b2126	2212959	2214644	reverse	high-affinity pyruvate receptor			None		[STRING:511145.b2126][ASAP:ABE-0007027][ECHOBASE:EB1945][OU-MICROARRAY:b2126][ECOCYC:EG12007][REFSEQ:b2126] 
RDBECOLIGNC01924	mlrA	b2127	2214866	2215597	forward	DNA-binding transcriptional activator MlrA		11489123	None		[STRING:511145.b2127][ASAP:ABE-0007030][ECHOBASE:EB1946][OU-MICROARRAY:b2127][ECOCYC:EG12008][REFSEQ:b2127] 
RDBECOLIGNC01925	yehW	b2128	2215745	2216476	reverse	glycine betaine ABC transporter membrane subunit YehW			None		[STRING:511145.b2128][ASAP:ABE-0007032][ECHOBASE:EB1947][OU-MICROARRAY:b2128][ECOCYC:EG12009][REFSEQ:b2128] 
RDBECOLIGNC01926	yehX	b2129	2216481	2217407	reverse	glycine betaine ABC transporter ATP binding subunit YehX			None		[STRING:511145.b2129][ASAP:ABE-0007034][ECHOBASE:EB1948][OU-MICROARRAY:b2129][ECOCYC:EG12010][REFSEQ:b2129] 
RDBECOLIGNC01927	yehY	b2130	2217400	2218557	reverse	glycine betaine ABC transporter membrane subunit YehY			None		[STRING:511145.b2130][ASAP:ABE-0007038][ECHOBASE:EB1949][OU-MICROARRAY:b2130][ECOCYC:EG12011][REFSEQ:b2130] 
RDBECOLIGNC01928	osmF	b2131	2218564	2219481	reverse	glycine betaine ABC transporter periplasmic binding protein OsmF			None		[ASAP:ABE-0007040][ECHOBASE:EB1950][OU-MICROARRAY:b2131][ECOCYC:EG12012][REFSEQ:b2131] 
RDBECOLIGNC01929	bglX	b2132	2219692	2221989	reverse	putative periplasmic glycoside hydrolase			None		[STRING:511145.b2132][ASAP:ABE-0007043][ECHOBASE:EB1951][OU-MICROARRAY:b2132][ECOCYC:EG12013][REFSEQ:b2132] 
RDBECOLIGNC01930	pbpG	b2134	2223938	2224870	reverse	peptidoglycan DD-endopeptidase PbpG			None		[STRING:511145.b2134][ASAP:ABE-0007050][ECHOBASE:EB1952][OU-MICROARRAY:b2134][CGSC:36349][ECOCYC:EG12015][REFSEQ:b2134] 
RDBECOLIGNC01931	yohC	b2135	2225044	2225631	reverse	putative inner membrane protein			None		[STRING:511145.b2135][ASAP:ABE-0007053][ECHOBASE:EB1953][OU-MICROARRAY:b2135][ECOCYC:EG12016][REFSEQ:b2135] 
RDBECOLIGNC01932	yohD	b2136	2225801	2226379	forward	DedA family protein YohD			None		[STRING:511145.b2136][ASAP:ABE-0007059][ECHOBASE:EB1954][OU-MICROARRAY:b2136][ECOCYC:EG12017][REFSEQ:b2136] 
RDBECOLIGNC01933	yohF	b2137	2226509	2227270	reverse	putative oxidoreductase YohF			None		[STRING:511145.b2137][ASAP:ABE-0007062][ECHOBASE:EB1955][OU-MICROARRAY:b2137][ECOCYC:EG12019][REFSEQ:b2137] 
RDBECOLIGNC01934	mdtQ	b2139	2227323	2228758	reverse	putative multidrug resistance outer membrane protein MdtQ			None	b2138	[ECOLIWIKI:b2139][UNIPROT:P33369][OU-MICROARRAY:b2138][ECHOBASE:EB4379][ASAP:ABE-0007067][STRING:316407.85675252][ECOCYC:EG12020][REFSEQ:b2139] 
RDBECOLIGNC01935	dusC	b2140	2229438	2230385	reverse	tRNA-dihydrouridine<sup>16</sup> synthase			None		[STRING:511145.b2140][ASAP:ABE-0007074][ECHOBASE:EB1957][OU-MICROARRAY:b2140][ECOCYC:EG12022][REFSEQ:b2140] 
RDBECOLIGNC01936	yohJ	b2141	2230624	2231022	forward	putative 3-hydroxypropanoate export protein YohJ			None		[STRING:511145.b2141][ASAP:ABE-0007078][ECHOBASE:EB1958][OU-MICROARRAY:b2141][ECOCYC:EG12023][REFSEQ:b2141] 
RDBECOLIGNC01937	yohK	b2142	2231019	2231714	forward	putative 3-hydroxypropanoate export protein YohK			None		[STRING:511145.b2142][ASAP:ABE-0007080][ECHOBASE:EB1959][OU-MICROARRAY:b2142][ECOCYC:EG12024][REFSEQ:b2142] 
RDBECOLIGNC01938	sanA	b2144	2232878	2233597	forward	DUF218 domain-containing protein SanA			None		[STRING:511145.b2144][ASAP:ABE-0007091][ECHOBASE:EB1960][OU-MICROARRAY:b2144][ECOCYC:EG12025][REFSEQ:b2144] 
RDBECOLIGNC01939	yeiG	b2154	2243910	2244746	forward	<i>S</i>-formylglutathione hydrolase / <i>S</i>-lactoylglutathione hydrolase			None		[STRING:511145.b2154][ASAP:ABE-0007124][ECHOBASE:EB1961][OU-MICROARRAY:b2154][ECOCYC:EG12026][REFSEQ:b2154] 
RDBECOLIGNC01940	yeiH	b2158	2249717	2250766	forward	PF03601 family inner membrane protein YeiH			None		[STRING:511145.b2158][ASAP:ABE-0007142][ECHOBASE:EB1962][OU-MICROARRAY:b2158][ECOCYC:EG12027][REFSEQ:b2158] 
RDBECOLIGNC01941	yeiI	b2160	2251700	2252788	forward	putative sugar kinase YeiI			None		[STRING:511145.b2160][ASAP:ABE-0007149][ECHOBASE:EB1963][OU-MICROARRAY:b2160][ECOCYC:EG12028][REFSEQ:b2160] 
RDBECOLIGNC01942	nupX	b2161	2252895	2254145	reverse	putative nucleoside transporter			None		[STRING:511145.b2161][ASAP:ABE-0007152][ECHOBASE:EB1964][OU-MICROARRAY:b2161][ECOCYC:EG12029][REFSEQ:b2161] 
RDBECOLIGNC01943	rihB	b2162	2254245	2255186	reverse	pyrimidine-specific ribonucleoside hydrolase RihB			None		[STRING:511145.b2162][ASAP:ABE-0007156][ECHOBASE:EB1965][OU-MICROARRAY:b2162][ECOCYC:EG12030][REFSEQ:b2162] 
RDBECOLIGNC01944	yeiL	b2163	2255355	2256014	forward	DNA-binding transcriptional activator YeiL			None		[STRING:511145.b2163][ASAP:ABE-0007160][ECHOBASE:EB1966][OU-MICROARRAY:b2163][ECOCYC:EG12031][REFSEQ:b2163] 
RDBECOLIGNC01945	psuT	b2164	2256085	2257335	reverse	putative pseudouridine transporter			None		[STRING:511145.b2164][ASAP:ABE-0007163][ECHOBASE:EB1967][OU-MICROARRAY:b2164][ECOCYC:EG12032][REFSEQ:b2164] 
RDBECOLIGNC01946	psuG	b2165	2257429	2258367	reverse	pseudouridine-5'-phosphate glycosidase			None		[STRING:511145.b2165][ASAP:ABE-0007165][ECHOBASE:EB1968][OU-MICROARRAY:b2165][ECOCYC:EG12033][REFSEQ:b2165] 
RDBECOLIGNC01947	setB	b2170	2263863	2265044	forward	sugar exporter SetB			None		[STRING:511145.b2170][ASAP:ABE-0007184][ECHOBASE:EB1969][OU-MICROARRAY:b2170][ECOCYC:EG12034][REFSEQ:b2170] 
RDBECOLIGNC01948	yeiP	b2171	2265450	2266022	forward	elongation factor P-like protein YeiP			None		[STRING:511145.b2171][ASAP:ABE-0007187][ECHOBASE:EB1970][OU-MICROARRAY:b2171][ECOCYC:EG12035][REFSEQ:b2171] 
RDBECOLIGNC01949	yeiQ	b2172	2266245	2267711	forward	putative oxidoreductase YeiQ			None		[STRING:511145.b2172][ASAP:ABE-0007191][ECHOBASE:EB1971][OU-MICROARRAY:b2172][ECOCYC:EG12036][REFSEQ:b2172] 
RDBECOLIGNC01950	yejA	b2177	2272364	2274178	forward	putative oligopeptide ABC transporter periplasmic binding protein YejA			None		[STRING:511145.b2177][ASAP:ABE-0007206][ECHOBASE:EB1972][OU-MICROARRAY:b2177][ECOCYC:EG12037][REFSEQ:b2177] 
RDBECOLIGNC01951	yejB	b2178	2274179	2275273	forward	putative oligopeptide ABC transporter membrane subunit YejB			None		[STRING:511145.b2178][ASAP:ABE-0007208][ECHOBASE:EB1973][OU-MICROARRAY:b2178][ECOCYC:EG12038][REFSEQ:b2178] 
RDBECOLIGNC01952	yejE	b2179	2275273	2276298	forward	putative oligopeptide ABC transporter membrane subunit YejE			None		[STRING:511145.b2179][ASAP:ABE-0007210][ECHOBASE:EB1974][OU-MICROARRAY:b2179][ECOCYC:EG12040][REFSEQ:b2179] 
RDBECOLIGNC01953	yejF	b2180	2276300	2277889	forward	putative oligopeptide ABC transporter ATP binding subunit YejF			None		[STRING:511145.b2180][ASAP:ABE-0007212][ECHOBASE:EB1975][OU-MICROARRAY:b2180][ECOCYC:EG12041][REFSEQ:b2180] 
RDBECOLIGNC01954	yejG	b2181	2277893	2278237	reverse	protein YejG			None		[STRING:511145.b2181][ASAP:ABE-0007214][ECHOBASE:EB1976][OU-MICROARRAY:b2181][ECOCYC:EG12042][REFSEQ:b2181] 
RDBECOLIGNC01955	yejL	b2187	2284129	2284356	forward	DUF1414 domain-containing protein YejL			None		[STRING:511145.b2187][ASAP:ABE-0007238][ECHOBASE:EB1977][OU-MICROARRAY:b2187][ECOCYC:EG12043][REFSEQ:b2187] 
RDBECOLIGNC01956	rsuA	b2183	2279788	2280483	reverse	16S rRNA pseudouridine<sup>516</sup> synthase			None		[STRING:511145.b2183][ASAP:ABE-0007223][ECHOBASE:EB1978][OU-MICROARRAY:b2183][CGSC:36034][ECOCYC:EG12044][REFSEQ:b2183] 
RDBECOLIGNC01957	radD	b2184	2280632	2282392	forward	putative DNA repair helicase RadD			None		[MIM:616390][STRING:511145.b2184][ASAP:ABE-0007228][ECHOBASE:EB1979][OU-MICROARRAY:b2184][ECOCYC:EG12045][REFSEQ:b2184] 
RDBECOLIGNC01958	yejK	b2186	2282940	2283947	reverse	nucleoid-associated protein YejK			None		[STRING:511145.b2186][ASAP:ABE-0007234][ECHOBASE:EB1980][OU-MICROARRAY:b2186][ECOCYC:EG12048][REFSEQ:b2186] 
RDBECOLIGNC01959	lapC	b2188	2284376	2286136	forward	lipopolysaccharide signal transducer LapC			None		[STRING:511145.b2188][ASAP:ABE-0007240][ECHOBASE:EB1981][OU-MICROARRAY:b2188][ECOCYC:EG12049][REFSEQ:b2188] 
RDBECOLIGNC01960	yejO	b2190	2286390	2290180	reverse	adhesin-like autotransporter YejO			None		[STRING:316407.85675298][ASAP:ABE-0007244][ECHOBASE:EB1982][OU-MICROARRAY:b2190][ECOCYC:EG12051][REFSEQ:b2190] 
RDBECOLIGNC01961	ccmH	b2194	2291358	2292410	reverse	holocytochrome <I>c</I> synthase CcmH component			None		[STRING:511145.b2194][ASAP:ABE-0007262][ECHOBASE:EB1983][CGSC:36597][OU-MICROARRAY:b2194][ECOCYC:EG12052][REFSEQ:b2194] 
RDBECOLIGNC01962	ccmG	b2195	2292407	2292964	reverse	thiol:disulfide oxidoreductase CcmG			None		[STRING:511145.b2195][ASAP:ABE-0007264][ECHOBASE:EB1984][OU-MICROARRAY:b2195][CGSC:36594][ECOCYC:EG12053][REFSEQ:b2195] 
RDBECOLIGNC01963	ccmF	b2196	2292961	2294904	reverse	holocytochrome <I>c</I> synthase CcmF component			None		[STRING:511145.b2196][ASAP:ABE-0007269][ECHOBASE:EB1985][OU-MICROARRAY:b2196][CGSC:36590][ECOCYC:EG12054][REFSEQ:b2196] 
RDBECOLIGNC01964	ccmE	b2197	2294901	2295380	reverse	periplasmic heme chaperone			None		[STRING:511145.b2197][ASAP:ABE-0007271][ECHOBASE:EB1986][OU-MICROARRAY:b2197][CGSC:36587][ECOCYC:EG12055][REFSEQ:b2197] 
RDBECOLIGNC01965	ccmC	b2199	2295583	2296320	reverse	cytochrome <i>c</i> maturation protein C			None		[STRING:511145.b2199][ASAP:ABE-0007275][ECHOBASE:EB1987][OU-MICROARRAY:b2199][CGSC:36581][ECOCYC:EG12057][REFSEQ:b2199] 
RDBECOLIGNC01966	ccmB	b2200	2296362	2297024	reverse	cytochrome <i>c</i> maturation protein B			None		[STRING:511145.b2200][ASAP:ABE-0007277][ECHOBASE:EB1988][OU-MICROARRAY:b2200][CGSC:36577][ECOCYC:EG12058][REFSEQ:b2200] 
RDBECOLIGNC01967	ccmA	b2201	2297021	2297644	reverse	cytochrome <i>c</i> maturation protein A			None		[STRING:511145.b2201][ASAP:ABE-0007279][ECHOBASE:EB1989][OU-MICROARRAY:b2201][CGSC:36574][ECOCYC:EG12059][REFSEQ:b2201] 
RDBECOLIGNC01968	napC	b2202	2297657	2298259	reverse	periplasmic nitrate reductase cytochrome c protein			None		[STRING:511145.b2202][ASAP:ABE-0007281][ECHOBASE:EB1990][OU-MICROARRAY:b2202][CGSC:36566][ECOCYC:EG12060][REFSEQ:b2202] 
RDBECOLIGNC01969	napB	b2203	2298269	2298718	reverse	periplasmic nitrate reductase cytochrome c<SUB>550</SUB> protein			None		[STRING:511145.b2203][ASAP:ABE-0007283][ECHOBASE:EB1991][OU-MICROARRAY:b2203][CGSC:36560][ECOCYC:EG12061][REFSEQ:b2203] 
RDBECOLIGNC01970	napH	b2204	2298715	2299578	reverse	ferredoxin-type protein NapH			None		[STRING:511145.b2204][ASAP:ABE-0007285][ECHOBASE:EB1992][OU-MICROARRAY:b2204][CGSC:36556][ECOCYC:EG12062][REFSEQ:b2204] 
RDBECOLIGNC01971	napG	b2205	2299565	2300260	reverse	ferredoxin-type protein NapG			None		[STRING:511145.b2205][ASAP:ABE-0007287][ECHOBASE:EB1993][OU-MICROARRAY:b2205][CGSC:36553][ECOCYC:EG12064][REFSEQ:b2205] 
RDBECOLIGNC01972	napA	b2206	2300267	2302753	reverse	periplasmic nitrate reductase subunit NapA			None		[STRING:511145.b2206][ASAP:ABE-0007289][ECHOBASE:EB1994][OU-MICROARRAY:b2206][CGSC:36550][ECOCYC:EG12067][REFSEQ:b2206] 
RDBECOLIGNC01973	napF	b2208	2303003	2303497	reverse	ferredoxin-type protein			None		[STRING:511145.b2208][ASAP:ABE-0007293][ECHOBASE:EB1995][OU-MICROARRAY:b2208][CGSC:36544][ECOCYC:EG12068][REFSEQ:b2208] 
RDBECOLIGNC01974	mqo	b2210	2305108	2306754	reverse	malate:quinone oxidoreductase		11092847	None		[STRING:511145.b2210][ASAP:ABE-0007300][ECHOBASE:EB1996][OU-MICROARRAY:b2210][ECOCYC:EG12069][REFSEQ:b2210] 
RDBECOLIGNC01975	yojI	b2211	2306972	2308615	reverse	ABC transporter family protein / microcin J25 efflux protein			None		[STRING:511145.b2211][ASAP:ABE-0007303][ECHOBASE:EB1997][OU-MICROARRAY:b2211][ECOCYC:EG12070][REFSEQ:b2211] 
RDBECOLIGNC01976	ftp	b2214	2310479	2311534	reverse	FAD:protein FMN transferase			None		[STRING:511145.b2214][ASAP:ABE-0007317][ECHOBASE:EB1998][OU-MICROARRAY:b2214][ECOCYC:EG12073][REFSEQ:b2214] 
RDBECOLIGNC01977	nikA	b3476	3613667	3615241	forward	nickel ABC transporter periplasmic binding protein			None		[STRING:511145.b3476][ASAP:ABE-0011354][ECHOBASE:EB2000][CGSC:18226][OU-MICROARRAY:b3476][ECOCYC:EG12075][REFSEQ:b3476] 
RDBECOLIGNC01978	nikB	b3477	3615241	3616185	forward	nickel ABC transporter membrane subunit NikB			None		[STRING:511145.b3477][ASAP:ABE-0011356][ECHOBASE:EB2001][OU-MICROARRAY:b3477][CGSC:33180][ECOCYC:EG12076][REFSEQ:b3477] 
RDBECOLIGNC01979	nikC	b3478	3616182	3617015	forward	nickel ABC transporter membrane subunit NikC			None		[STRING:511145.b3478][ASAP:ABE-0011358][ECHOBASE:EB2002][OU-MICROARRAY:b3478][CGSC:33183][ECOCYC:EG12077][REFSEQ:b3478] 
RDBECOLIGNC01980	nikD	b3479	3617015	3617779	forward	nickel ABC transporter ATP binding subunit NikD			None		[STRING:511145.b3479][ASAP:ABE-0011360][ECHOBASE:EB2003][OU-MICROARRAY:b3479][CGSC:33186][ECOCYC:EG12078][REFSEQ:b3479] 
RDBECOLIGNC01981	nikE	b3480	3617776	3618582	forward	nickel ABC transporter ATP binding subunit NikE			None		[STRING:511145.b3480][ASAP:ABE-0011362][ECHOBASE:EB2004][OU-MICROARRAY:b3480][CGSC:18223][ECOCYC:EG12079][REFSEQ:b3480] 
RDBECOLIGNC01982	recX	b2698	2822139	2822639	reverse	RecA inhibitor RecX			None		[STRING:511145.b2698][ASAP:ABE-0008872][ECHOBASE:EB2005][OU-MICROARRAY:b2698][ECOCYC:EG12080][REFSEQ:b2698] 
RDBECOLIGNC01983	ppdA	b2826	2963707	2964177	reverse	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdA			None		[STRING:511145.b2826][ASAP:ABE-0009266][ECHOBASE:EB2006][OU-MICROARRAY:b2826][ECOCYC:EG12081][REFSEQ:b2826] 
RDBECOLIGNC01984	nuoA	b2288	2404629	2405072	reverse	NADH:quinone oxidoreductase subunit A			None		[MIM:256000][STRING:511145.b2288][ASAP:ABE-0007553][ECHOBASE:EB2007][OU-MICROARRAY:b2288][CGSC:32679][ECOCYC:EG12082][REFSEQ:b2288] 
RDBECOLIGNC01985	nuoB	b2287	2403951	2404613	reverse	NADH:quinone oxidoreductase subunit B			None		[MIM:256000][STRING:511145.b2287][ASAP:ABE-0007551][ECHOBASE:EB2008][OU-MICROARRAY:b2287][CGSC:32676][ECOCYC:EG12083][REFSEQ:b2287] 
RDBECOLIGNC01986	nuoC	b2286	2402055	2403845	reverse	NADH:quinone oxidoreductase subunit CD			None		[MIM:252010][STRING:511145.b2286][ASAP:ABE-0007549][ECHOBASE:EB2009][OU-MICROARRAY:b2286][CGSC:32673][ECOCYC:EG12084][REFSEQ:b2286] 
